id,student,task,solved,start,end,time_spent
4986,8968,86,True,2018-01-25T10:41:32.624755Z,2018-01-25T10:43:02.602655Z,89
4971,8884,14,True,2018-01-25T10:39:34.215733Z,2018-01-25T10:39:43.566928Z,9
5003,8897,31,True,2018-01-25T10:43:48.993015Z,2018-01-25T10:44:02.348309Z,13
5021,8872,50,True,2018-01-25T10:45:04.831506Z,2018-01-25T10:45:51.546140Z,46
4979,8956,14,True,2018-01-25T10:40:54.077754Z,2018-01-25T10:41:11.192234Z,17
4987,8872,38,True,2018-01-25T10:41:38.147230Z,2018-01-25T10:42:18.586643Z,40
4991,8884,19,True,2018-01-25T10:41:58.680904Z,2018-01-25T10:43:10.377339Z,71
4982,8884,10,True,2018-01-25T10:41:08.844078Z,2018-01-25T10:41:16.610565Z,7
5013,8956,86,True,2018-01-25T10:44:40.322769Z,2018-01-25T10:44:59.174098Z,18
4974,8884,86,True,2018-01-25T10:39:46.723753Z,2018-01-25T10:39:58.995233Z,12
5009,8956,31,True,2018-01-25T10:44:13.706821Z,2018-01-25T10:44:35.611944Z,21
5004,8956,26,True,2018-01-25T10:43:56.307680Z,2018-01-25T10:44:08.119633Z,11
5028,8968,2,True,2018-01-25T10:45:35.358616Z,2018-01-25T10:45:53.448173Z,18
5051,8932,44,True,2018-01-25T10:48:15.843354Z,2018-01-25T10:48:24.730460Z,8
4994,8941,72,False,2018-01-25T10:42:42.757930Z,2018-01-25T10:43:19.653525Z,36
5030,8941,71,True,2018-01-25T10:45:37.898494Z,2018-01-25T10:47:01.722014Z,83
4990,8956,18,True,2018-01-25T10:41:52.210310Z,2018-01-25T10:43:22.583370Z,90
4973,8897,5,False,2018-01-25T10:39:38.074026Z,2018-01-25T10:40:12.724610Z,34
5024,8968,10,True,2018-01-25T10:45:11.657551Z,2018-01-25T10:45:30.517533Z,18
5040,8956,67,True,2018-01-25T10:46:46.103366Z,2018-01-25T10:47:20.763820Z,34
4975,8884,25,True,2018-01-25T10:40:06.443155Z,2018-01-25T10:40:15.163335Z,8
4999,8956,78,False,2018-01-25T10:43:25.847888Z,2018-01-25T10:43:25.847913Z,0
4981,8872,76,True,2018-01-25T10:41:05.091242Z,2018-01-25T10:41:30.086956Z,24
5025,8884,13,True,2018-01-25T10:45:12.662560Z,2018-01-25T10:45:56.998734Z,44
5038,8884,21,True,2018-01-25T10:46:03.258546Z,2018-01-25T10:48:05.497189Z,122
4998,8884,23,True,2018-01-25T10:43:15.802893Z,2018-01-25T10:44:38.600523Z,82
5031,8956,66,True,2018-01-25T10:45:38.272776Z,2018-01-25T10:46:41.527840Z,63
5047,8964,72,False,2018-01-25T10:47:55.889968Z,2018-01-25T10:49:00.127038Z,64
5022,8956,51,True,2018-01-25T10:45:06.657676Z,2018-01-25T10:45:33.454268Z,26
4985,8884,8,True,2018-01-25T10:41:20.402512Z,2018-01-25T10:41:34.059792Z,13
5046,8953,18,False,2018-01-25T10:47:53.949819Z,2018-01-25T10:48:50.288192Z,56
5052,8938,11,True,2018-01-25T10:48:17.374645Z,2018-01-25T10:48:50.412269Z,33
5039,8953,37,False,2018-01-25T10:46:43.503348Z,2018-01-25T10:46:43.503372Z,0
5042,8953,1,True,2018-01-25T10:46:59.687382Z,2018-01-25T10:47:44.086526Z,44
5007,8938,10,True,2018-01-25T10:44:09.189889Z,2018-01-25T10:44:19.886010Z,10
5020,8897,51,True,2018-01-25T10:45:01.426529Z,2018-01-25T10:45:05.038492Z,3
5019,8968,51,True,2018-01-25T10:44:58.922220Z,2018-01-25T10:45:05.543036Z,6
5032,8932,25,True,2018-01-25T10:45:45.693449Z,2018-01-25T10:47:23.909151Z,98
5014,8884,11,True,2018-01-25T10:44:43.263230Z,2018-01-25T10:45:06.392157Z,23
5036,8872,55,False,2018-01-25T10:45:59.790338Z,2018-01-25T10:46:45.385724Z,45
5034,8964,41,True,2018-01-25T10:45:52.635983Z,2018-01-25T10:46:46.886860Z,54
5015,8932,2,True,2018-01-25T10:44:45.097324Z,2018-01-25T10:47:08.488798Z,143
5011,8938,23,True,2018-01-25T10:44:25.953215Z,2018-01-25T10:45:08.742694Z,42
5061,8886,8,True,2018-01-25T10:49:32.237851Z,2018-01-25T10:49:56.530663Z,24
5018,8885,31,True,2018-01-25T10:44:58.211248Z,2018-01-25T10:45:11.014349Z,12
5048,8932,49,True,2018-01-25T10:47:58.049745Z,2018-01-25T10:48:12.324757Z,14
5026,8938,79,True,2018-01-25T10:45:14.862554Z,2018-01-25T10:47:50.952958Z,156
5041,8964,37,True,2018-01-25T10:46:50.954320Z,2018-01-25T10:47:52.706474Z,61
5045,8945,65,False,2018-01-25T10:47:48.484654Z,2018-01-25T10:49:33.921120Z,105
5066,8885,66,True,2018-01-25T10:50:24.497455Z,2018-01-25T10:51:15.164011Z,50
5044,8932,31,True,2018-01-25T10:47:41.430908Z,2018-01-25T10:47:54.047342Z,12
5054,8884,57,True,2018-01-25T10:48:41.164735Z,2018-01-25T10:49:20.017469Z,38
5053,8932,86,True,2018-01-25T10:48:28.395328Z,2018-01-25T10:48:43.941217Z,15
5033,8932,67,True,2018-01-25T10:45:51.765216Z,2018-01-25T10:49:03.207428Z,191
5056,8874,9,False,2018-01-25T10:49:04.097795Z,2018-01-25T10:49:04.097809Z,0
5070,8969,44,True,2018-01-25T10:50:58.664698Z,2018-01-25T10:51:11.340504Z,12
5059,8956,6,True,2018-01-25T10:49:22.881024Z,2018-01-25T10:51:00.502963Z,97
5082,8886,79,True,2018-01-25T10:52:36.639965Z,2018-01-25T10:54:08.476678Z,91
5062,8886,12,True,2018-01-25T10:50:04.135459Z,2018-01-25T10:50:28.403984Z,24
5060,8884,18,True,2018-01-25T10:49:24.980412Z,2018-01-25T10:50:07.486619Z,42
5058,8929,41,True,2018-01-25T10:49:22.431117Z,2018-01-25T10:50:37.137000Z,74
5029,8886,6,True,2018-01-25T10:45:37.897324Z,2018-01-25T10:49:08.215129Z,210
5075,8886,23,True,2018-01-25T10:51:27.604443Z,2018-01-25T10:52:31.685825Z,64
5069,8941,3,False,2018-01-25T10:50:44.208371Z,2018-01-25T10:50:44.208395Z,0
5063,8885,49,True,2018-01-25T10:50:05.823833Z,2018-01-25T10:50:20.382745Z,14
5049,8969,2,True,2018-01-25T10:48:03.297826Z,2018-01-25T10:50:51.304716Z,168
5072,8884,70,True,2018-01-25T10:51:11.156226Z,2018-01-25T10:51:35.856580Z,24
5071,8956,10,True,2018-01-25T10:51:07.102068Z,2018-01-25T10:51:17.557790Z,10
5064,8884,84,True,2018-01-25T10:50:13.140998Z,2018-01-25T10:51:06.984156Z,53
5076,8880,9,False,2018-01-25T10:51:30.447494Z,2018-01-25T10:52:08.039893Z,37
5067,8886,19,True,2018-01-25T10:50:33.129344Z,2018-01-25T10:51:22.994499Z,49
5074,8885,67,True,2018-01-25T10:51:18.894348Z,2018-01-25T10:51:30.133743Z,11
5065,8945,37,True,2018-01-25T10:50:22.134627Z,2018-01-25T10:51:10.187264Z,48
5073,8945,80,False,2018-01-25T10:51:13.080262Z,2018-01-25T10:52:02.304653Z,49
5068,8929,17,True,2018-01-25T10:50:41.203589Z,2018-01-25T10:52:29.454967Z,108
5077,8884,3,True,2018-01-25T10:51:40.541409Z,2018-01-25T10:52:00.026184Z,19
5080,8921,21,False,2018-01-25T10:52:16.190981Z,2018-01-25T10:52:16.190998Z,0
5078,8941,30,False,2018-01-25T10:51:41.274066Z,2018-01-25T10:52:23.046801Z,41
4992,8904,55,False,2018-01-25T10:42:10.976101Z,2018-01-25T10:52:26.548723Z,615
5037,8968,46,False,2018-01-25T10:46:02.989814Z,2018-01-25T10:52:38.097389Z,395
5085,8929,47,False,2018-01-25T10:52:44.242524Z,2018-01-25T10:52:44.242541Z,0
5089,8945,42,False,2018-01-25T10:53:36.861752Z,2018-01-25T10:53:36.861770Z,0
5088,8945,57,False,2018-01-25T10:53:21.960241Z,2018-01-25T10:53:21.960261Z,0
5087,8941,73,False,2018-01-25T10:53:03.214960Z,2018-01-25T10:53:39.652648Z,36
5084,8904,56,True,2018-01-25T10:52:41.646772Z,2018-01-25T10:53:12.535828Z,30
5083,8888,11,True,2018-01-25T10:52:39.401420Z,2018-01-25T10:54:37.776132Z,118
5081,8921,6,True,2018-01-25T10:52:23.792850Z,2018-01-25T10:54:25.742284Z,121
5086,8929,1,True,2018-01-25T10:52:59.083601Z,2018-01-25T10:53:48.743684Z,49
5079,8884,38,True,2018-01-25T10:52:07.069598Z,2018-01-25T10:54:55.260723Z,168
5136,8971,14,True,2018-01-25T11:59:16.566139Z,2018-01-25T11:59:59.932685Z,43
5154,8973,23,False,2018-01-25T12:06:52.001082Z,2018-01-25T12:06:52.001097Z,0
5171,8974,51,True,2018-01-25T12:14:48.857654Z,2018-01-25T12:15:15.814082Z,26
5121,8901,79,True,2018-01-25T10:58:47.645787Z,2018-01-25T10:59:48.304898Z,60
5137,8971,44,False,2018-01-25T12:00:04.757435Z,2018-01-25T12:00:04.757465Z,0
5110,8894,76,True,2018-01-25T10:56:49.958031Z,2018-01-25T10:58:46.908184Z,116
5190,8976,2,True,2018-01-25T12:45:57.644106Z,2018-01-25T12:46:38.602698Z,40
5123,8894,18,False,2018-01-25T10:58:58.966300Z,2018-01-25T10:59:54.233169Z,55
5141,8852,79,True,2018-01-25T12:01:35.171591Z,2018-01-25T12:11:07.746848Z,572
5181,8851,72,False,2018-01-25T12:18:36.919442Z,2018-01-25T12:22:28.990777Z,232
5106,8929,63,True,2018-01-25T10:55:49.277916Z,2018-01-25T10:57:00.047543Z,70
5167,8855,70,True,2018-01-25T12:12:34.938812Z,2018-01-25T12:13:28.696616Z,53
5180,8854,71,True,2018-01-25T12:17:52.213230Z,2018-01-25T12:19:49.792479Z,117
5127,8901,11,False,2018-01-25T10:59:53.627274Z,2018-01-25T11:00:03.603268Z,9
5094,8891,61,False,2018-01-25T10:54:23.237361Z,2018-01-25T10:54:23.237390Z,0
5102,8901,8,True,2018-01-25T10:55:33.556246Z,2018-01-25T10:55:52.881609Z,19
5104,8914,10,True,2018-01-25T10:55:40.563906Z,2018-01-25T10:55:52.986688Z,12
5122,8951,19,False,2018-01-25T10:58:53.014613Z,2018-01-25T11:00:10.733814Z,77
5112,8921,79,False,2018-01-25T10:57:38.362533Z,2018-01-25T10:58:58.514954Z,80
5133,8855,23,False,2018-01-25T11:58:58.087615Z,2018-01-25T12:03:55.096704Z,297
5115,8941,77,False,2018-01-25T10:57:58.711422Z,2018-01-25T10:57:58.711448Z,0
5142,8853,44,True,2018-01-25T12:02:17.037641Z,2018-01-25T12:02:58.019250Z,40
5169,8855,73,True,2018-01-25T12:13:35.821856Z,2018-01-25T12:16:11.055534Z,155
5103,8874,83,False,2018-01-25T10:55:40.080984Z,2018-01-25T10:58:00.157753Z,140
5164,8849,2,False,2018-01-25T12:11:32.912447Z,2018-01-25T12:12:28.622933Z,55
5162,8855,18,True,2018-01-25T12:10:42.265714Z,2018-01-25T12:12:29.832743Z,107
5101,8904,59,False,2018-01-25T10:55:27.623328Z,2018-01-25T11:00:31.574518Z,303
5107,8901,19,True,2018-01-25T10:55:58.497181Z,2018-01-25T10:58:03.406669Z,124
5120,8956,21,False,2018-01-25T10:58:36.069580Z,2018-01-25T10:59:03.325059Z,27
5155,8854,86,True,2018-01-25T12:07:38.879814Z,2018-01-25T12:08:15.661060Z,36
5165,8854,23,True,2018-01-25T12:11:58.131624Z,2018-01-25T12:15:28.988452Z,210
5125,8910,52,True,2018-01-25T10:59:19.046165Z,2018-01-25T11:00:39.059240Z,80
5192,8977,44,True,2018-01-25T12:50:12.168151Z,2018-01-25T12:50:48.814748Z,36
5129,8910,81,False,2018-01-25T11:00:43.467133Z,2018-01-25T11:00:43.467155Z,0
5092,8929,37,False,2018-01-25T10:53:55.645751Z,2018-01-25T10:54:46.598067Z,50
5124,8970,38,False,2018-01-25T10:59:08.662781Z,2018-01-25T10:59:08.662809Z,0
5096,8921,10,True,2018-01-25T10:54:33.231141Z,2018-01-25T10:54:48.849968Z,15
5114,8951,8,True,2018-01-25T10:57:47.154523Z,2018-01-25T10:58:13.133636Z,25
5099,8956,19,True,2018-01-25T10:55:11.868112Z,2018-01-25T10:56:18.770020Z,66
5116,8941,32,False,2018-01-25T10:58:06.911800Z,2018-01-25T11:00:53.399344Z,166
5097,8888,13,False,2018-01-25T10:54:42.906451Z,2018-01-25T10:56:20.430961Z,97
5128,8961,6,False,2018-01-25T11:00:33.429012Z,2018-01-25T11:00:57.520903Z,24
5139,8971,9,False,2018-01-25T12:00:42.022098Z,2018-01-25T12:08:24.251785Z,462
5143,8851,1,True,2018-01-25T12:02:27.846684Z,2018-01-25T12:05:24.039262Z,176
5117,8945,74,False,2018-01-25T10:58:09.044540Z,2018-01-25T10:59:12.487264Z,63
5150,8973,66,True,2018-01-25T12:05:30.781075Z,2018-01-25T12:06:18.513047Z,47
5151,8855,19,True,2018-01-25T12:05:37.640032Z,2018-01-25T12:08:25.690625Z,168
5093,8951,6,False,2018-01-25T10:54:21.105621Z,2018-01-25T10:55:05.171250Z,44
5118,8874,71,True,2018-01-25T10:58:16.125507Z,2018-01-25T10:59:19.513959Z,63
5090,8904,5,False,2018-01-25T10:53:39.283036Z,2018-01-25T10:55:10.487938Z,91
5193,8977,49,False,2018-01-25T12:51:00.598396Z,2018-01-25T12:51:00.598417Z,0
5109,8910,59,False,2018-01-25T10:56:44.846900Z,2018-01-25T10:57:37.965432Z,53
5091,8879,81,False,2018-01-25T10:53:48.733370Z,2018-01-25T10:58:24.978260Z,276
5108,8956,79,False,2018-01-25T10:56:24.115251Z,2018-01-25T10:58:25.450721Z,121
5188,8974,31,True,2018-01-25T12:26:15.284535Z,2018-01-25T12:26:45.071174Z,29
5140,8853,10,True,2018-01-25T12:01:26.104658Z,2018-01-25T12:02:13.080311Z,46
5126,8874,85,False,2018-01-25T10:59:22.514614Z,2018-01-25T10:59:22.514631Z,0
5130,8971,66,True,2018-01-25T11:56:57.470422Z,2018-01-25T11:58:38.648790Z,101
5098,8921,12,True,2018-01-25T10:55:06.767988Z,2018-01-25T10:55:23.475083Z,16
5100,8901,10,True,2018-01-25T10:55:13.521179Z,2018-01-25T10:55:24.039320Z,10
5147,8855,8,True,2018-01-25T12:04:50.790100Z,2018-01-25T12:05:32.727514Z,41
5144,8853,31,True,2018-01-25T12:03:02.784285Z,2018-01-25T12:04:31.461090Z,88
5111,8951,10,True,2018-01-25T10:57:29.902140Z,2018-01-25T10:57:41.855919Z,11
5095,8910,78,False,2018-01-25T10:54:25.103533Z,2018-01-25T10:55:31.878823Z,66
5148,8972,25,True,2018-01-25T12:05:11.725637Z,2018-01-25T12:05:36.242968Z,24
5113,8941,55,False,2018-01-25T10:57:44.056912Z,2018-01-25T10:57:44.056929Z,0
5134,8857,79,False,2018-01-25T11:59:05.831937Z,2018-01-25T11:59:05.831957Z,0
5105,8910,73,True,2018-01-25T10:55:45.877535Z,2018-01-25T10:56:41.229306Z,55
5146,8853,79,False,2018-01-25T12:04:34.198189Z,2018-01-25T12:04:34.198206Z,0
5132,8971,2,True,2018-01-25T11:58:47.191078Z,2018-01-25T11:59:09.207126Z,22
5161,8855,71,True,2018-01-25T12:09:05.337891Z,2018-01-25T12:10:37.431433Z,92
5055,8938,21,False,2018-01-25T10:48:57.340511Z,2018-01-25T10:57:45.648514Z,528
5152,8972,31,False,2018-01-25T12:05:41.425730Z,2018-01-25T12:05:41.425757Z,0
5131,8850,53,True,2018-01-25T11:58:03.128013Z,2018-01-25T12:07:38.897169Z,575
5119,8951,12,True,2018-01-25T10:58:20.083020Z,2018-01-25T10:58:42.567479Z,22
5166,8852,86,True,2018-01-25T12:12:21.170886Z,2018-01-25T12:12:39.628374Z,18
5177,8855,52,True,2018-01-25T12:17:09.383894Z,2018-01-25T12:18:32.313139Z,82
5178,8851,52,True,2018-01-25T12:17:09.950468Z,2018-01-25T12:18:33.753437Z,83
5138,8852,8,True,2018-01-25T12:00:31.180531Z,2018-01-25T12:01:24.487068Z,53
5157,8972,67,True,2018-01-25T12:08:02.369277Z,2018-01-25T12:08:37.948785Z,35
5187,8855,27,False,2018-01-25T12:23:04.361691Z,2018-01-25T12:25:16.448467Z,132
5145,8855,67,True,2018-01-25T12:04:24.481261Z,2018-01-25T12:04:44.635286Z,20
5156,8850,73,False,2018-01-25T12:07:47.488656Z,2018-01-25T12:12:49.766650Z,302
5135,8856,73,False,2018-01-25T11:59:13.260077Z,2018-01-25T12:04:49.083914Z,335
5158,8854,25,True,2018-01-25T12:08:20.595905Z,2018-01-25T12:08:44.814175Z,24
5159,8972,79,False,2018-01-25T12:08:44.910495Z,2018-01-25T12:08:44.910519Z,0
5163,8852,12,True,2018-01-25T12:11:13.302256Z,2018-01-25T12:11:47.645334Z,34
5175,8855,53,True,2018-01-25T12:16:15.923496Z,2018-01-25T12:17:03.077513Z,47
5160,8854,79,True,2018-01-25T12:08:49.187474Z,2018-01-25T12:11:53.594980Z,184
5179,8854,8,True,2018-01-25T12:17:20.306844Z,2018-01-25T12:17:48.885715Z,28
5153,8973,31,True,2018-01-25T12:06:21.562191Z,2018-01-25T12:06:48.337573Z,26
5149,8851,47,True,2018-01-25T12:05:27.860915Z,2018-01-25T12:17:04.476641Z,696
5182,8855,3,True,2018-01-25T12:18:40.036265Z,2018-01-25T12:19:15.232621Z,35
5172,8974,86,True,2018-01-25T12:15:26.865344Z,2018-01-25T12:15:51.869968Z,25
5196,8979,14,True,2018-01-25T12:59:51.588828Z,2018-01-25T13:00:16.561382Z,24
5168,8852,57,True,2018-01-25T12:12:43.662954Z,2018-01-25T12:14:21.793387Z,98
5191,8976,31,True,2018-01-25T12:47:04.052069Z,2018-01-25T12:47:19.900790Z,15
5173,8854,76,True,2018-01-25T12:15:34.338129Z,2018-01-25T12:17:13.920777Z,99
5176,8849,38,False,2018-01-25T12:16:28.688095Z,2018-01-25T12:17:53.232534Z,84
5185,8855,41,True,2018-01-25T12:21:22.011271Z,2018-01-25T12:22:53.269806Z,91
5183,8855,50,True,2018-01-25T12:19:18.666676Z,2018-01-25T12:21:15.526069Z,116
5186,8854,41,False,2018-01-25T12:22:18.135951Z,2018-01-25T12:23:32.144294Z,74
5195,8978,44,True,2018-01-25T12:53:14.091196Z,2018-01-25T12:53:52.012067Z,37
5189,8974,10,True,2018-01-25T12:26:49.670644Z,2018-01-25T12:27:25.847369Z,36
5197,8979,2,False,2018-01-25T12:59:52.309057Z,2018-01-25T12:59:52.309073Z,0
5184,8854,84,True,2018-01-25T12:19:53.928737Z,2018-01-25T12:21:58.479441Z,124
5174,8974,6,True,2018-01-25T12:15:56.923154Z,2018-01-25T12:26:09.585146Z,612
5170,8852,18,False,2018-01-25T12:14:25.388270Z,2018-01-25T12:24:45.794616Z,620
5200,8980,25,False,2018-01-25T13:35:47.241728Z,2018-01-25T13:35:47.241758Z,0
5194,8978,51,True,2018-01-25T12:51:52.044138Z,2018-01-25T12:53:08.322828Z,76
5198,8979,65,False,2018-01-25T13:00:26.354119Z,2018-01-25T13:00:35.456893Z,9
5201,8981,44,True,2018-01-25T13:38:34.298656Z,2018-01-25T13:41:36.964808Z,182
5202,8981,14,True,2018-01-25T13:42:16.016562Z,2018-01-25T13:43:10.191121Z,54
5199,8980,67,True,2018-01-25T13:35:02.967226Z,2018-01-25T13:35:44.147556Z,41
5204,8981,10,False,2018-01-25T13:45:08.241249Z,2018-01-25T13:45:08.241269Z,0
5203,8981,51,True,2018-01-25T13:43:45.198125Z,2018-01-25T13:44:01.725130Z,16
5205,8982,67,False,2018-01-25T13:50:59.791753Z,2018-01-25T13:50:59.791779Z,0
5206,8983,51,True,2018-01-25T15:22:36.574018Z,2018-01-25T15:23:05.034088Z,28
5207,8983,14,True,2018-01-25T15:23:10.258266Z,2018-01-25T15:24:59.635869Z,109
5208,8983,10,True,2018-01-25T15:25:10.515521Z,2018-01-25T15:25:33.853672Z,23
5209,8983,8,True,2018-01-25T15:25:38.186044Z,2018-01-25T15:26:50.735766Z,72
5210,8983,67,True,2018-01-25T15:26:54.349265Z,2018-01-25T15:27:14.859193Z,20
5211,8983,79,True,2018-01-25T15:27:18.036990Z,2018-01-25T15:28:15.455750Z,57
5212,8983,1,True,2018-01-25T15:28:22.477373Z,2018-01-25T15:29:20.029842Z,57
5213,8983,61,False,2018-01-25T15:29:28.362936Z,2018-01-25T15:29:55.639443Z,27
5214,8984,44,True,2018-01-25T15:53:54.825011Z,2018-01-25T15:54:24.062898Z,29
5215,8985,2,True,2018-01-25T16:19:53.405943Z,2018-01-25T16:20:11.214567Z,17
5236,8987,67,False,2018-01-25T17:46:20.436522Z,2018-01-25T17:48:14.381964Z,113
5216,8985,14,True,2018-01-25T16:20:17.139940Z,2018-01-25T16:20:28.503991Z,11
5217,8985,25,True,2018-01-25T16:20:34.900911Z,2018-01-25T16:20:45.608131Z,10
5260,8993,66,True,2018-01-25T21:17:14.092301Z,2018-01-25T21:21:10.419046Z,236
5254,8992,51,True,2018-01-25T20:49:58.146961Z,2018-01-25T20:50:03.635885Z,5
5218,8985,26,True,2018-01-25T16:20:49.968779Z,2018-01-25T16:20:59.897022Z,9
5312,8805,60,True,2018-01-26T16:16:46.053152Z,2018-01-26T16:17:46.940913Z,60
5255,8992,10,True,2018-01-25T20:50:07.731639Z,2018-01-25T20:50:21.840494Z,14
5219,8985,31,True,2018-01-25T16:21:04.106012Z,2018-01-25T16:21:13.513225Z,9
5229,8983,69,True,2018-01-25T16:59:59.243260Z,2018-01-25T17:01:28.104400Z,88
5239,8986,6,True,2018-01-25T17:56:18.264135Z,2018-01-25T18:02:55.130065Z,396
5220,8985,86,True,2018-01-25T16:21:19.567301Z,2018-01-25T16:21:32.962166Z,13
5317,9003,49,True,2018-01-26T23:04:44.077194Z,2018-01-26T23:05:38.391696Z,54
5262,8993,12,True,2018-01-25T21:21:21.279036Z,2018-01-25T21:21:49.285980Z,28
5241,8990,14,False,2018-01-25T18:24:24.631273Z,2018-01-25T18:25:16.254472Z,51
5221,8985,44,True,2018-01-25T16:22:21.891254Z,2018-01-25T16:22:45.180910Z,23
5242,8990,47,False,2018-01-25T18:25:40.890276Z,2018-01-25T18:25:40.890307Z,0
5222,8985,51,True,2018-01-25T16:22:56.914347Z,2018-01-25T16:23:00.497839Z,3
5256,8992,12,True,2018-01-25T20:50:27.856186Z,2018-01-25T20:50:46.241054Z,18
5266,8993,21,True,2018-01-25T21:27:23.435641Z,2018-01-25T21:28:01.255606Z,37
5223,8985,49,True,2018-01-25T16:23:05.672208Z,2018-01-25T16:23:12.948964Z,7
5240,8986,12,True,2018-01-25T18:03:00.326747Z,2018-01-25T18:27:50.253177Z,1489
5275,8993,63,True,2018-01-25T21:39:41.411685Z,2018-01-25T21:41:11.997222Z,90
5298,8983,63,False,2018-01-26T11:21:21.526778Z,2018-01-26T11:24:36.391855Z,194
5224,8985,66,True,2018-01-25T16:23:17.458452Z,2018-01-25T16:23:36.556409Z,19
5284,8993,80,False,2018-01-25T22:05:33.621034Z,2018-01-25T22:08:56.009201Z,202
5225,8985,67,True,2018-01-25T16:23:41.400778Z,2018-01-25T16:23:52.068930Z,10
5243,8986,70,True,2018-01-25T18:27:54.385808Z,2018-01-25T18:28:22.013203Z,27
5263,8993,10,True,2018-01-25T21:21:59.405313Z,2018-01-25T21:22:23.380894Z,23
5280,8993,60,True,2018-01-25T21:46:29.913003Z,2018-01-25T21:48:20.244687Z,110
5276,8993,34,True,2018-01-25T21:41:21.188683Z,2018-01-25T21:42:03.428585Z,42
5257,8992,6,True,2018-01-25T20:50:48.711329Z,2018-01-25T20:51:55.379301Z,66
5226,8983,70,True,2018-01-25T16:53:18.513196Z,2018-01-25T16:54:34.361801Z,75
5231,8985,11,True,2018-01-25T17:02:52.533008Z,2018-01-25T17:03:36.551164Z,44
5244,8986,13,True,2018-01-25T18:28:24.737699Z,2018-01-25T18:29:09.353203Z,44
5313,8805,34,True,2018-01-26T16:17:50.379202Z,2018-01-26T16:18:55.215519Z,64
5311,8805,47,True,2018-01-26T16:15:28.445456Z,2018-01-26T16:16:42.471576Z,74
5295,8998,11,True,2018-01-26T09:05:05.259441Z,2018-01-26T09:06:10.254208Z,64
5230,8983,63,False,2018-01-25T17:01:36.040866Z,2018-01-25T17:04:50.922691Z,194
5258,8992,21,False,2018-01-25T20:51:59.290877Z,2018-01-25T20:52:55.519303Z,56
5271,8993,32,True,2018-01-25T21:33:33.775398Z,2018-01-25T21:36:40.138535Z,186
5232,8986,25,True,2018-01-25T17:35:36.556577Z,2018-01-25T17:35:53.094743Z,16
5245,8986,73,True,2018-01-25T18:29:13.392472Z,2018-01-25T18:29:55.466024Z,42
5246,8986,51,True,2018-01-25T18:29:58.811185Z,2018-01-25T18:30:03.201598Z,4
5259,8993,51,True,2018-01-25T21:16:44.805091Z,2018-01-25T21:17:09.035260Z,24
5233,8986,66,True,2018-01-25T17:35:56.836954Z,2018-01-25T17:36:23.068349Z,26
5264,8993,6,True,2018-01-25T21:22:34.565614Z,2018-01-25T21:23:26.202746Z,51
5234,8986,67,True,2018-01-25T17:36:27.649970Z,2018-01-25T17:36:39.236820Z,11
5247,8986,1,True,2018-01-25T18:30:07.286548Z,2018-01-25T18:30:52.522011Z,45
5277,8993,50,True,2018-01-25T21:42:09.377021Z,2018-01-25T21:42:50.216857Z,40
5235,8986,8,True,2018-01-25T17:39:01.473419Z,2018-01-25T17:39:23.027203Z,21
5227,8983,38,True,2018-01-25T16:54:39.618505Z,2018-01-25T16:59:01.627717Z,262
5323,9003,46,True,2018-01-26T23:15:39.592275Z,2018-01-26T23:17:00.718126Z,81
5267,8993,69,True,2018-01-25T21:28:16.879238Z,2018-01-25T21:31:35.639955Z,198
5228,8983,76,True,2018-01-25T16:59:22.041527Z,2018-01-25T16:59:55.542128Z,33
5299,8999,3,True,2018-01-26T13:06:45.273872Z,2018-01-26T13:07:43.485721Z,58
5237,8988,51,True,2018-01-25T17:46:42.071955Z,2018-01-25T17:46:55.477968Z,13
5248,8986,41,True,2018-01-25T18:30:55.226089Z,2018-01-25T18:31:18.541294Z,23
5281,8993,7,True,2018-01-25T21:48:27.683634Z,2018-01-25T21:49:42.737071Z,75
5238,8989,2,True,2018-01-25T17:46:52.688063Z,2018-01-25T17:47:12.053988Z,19
5272,8993,68,True,2018-01-25T21:36:47.117849Z,2018-01-25T21:38:00.730356Z,73
5289,8783,85,True,2018-01-25T22:13:32.386946Z,2018-01-25T22:42:26.048734Z,1733
5268,8993,23,True,2018-01-25T21:31:41.463034Z,2018-01-25T21:32:01.235848Z,19
5249,8986,37,True,2018-01-25T18:31:22.494185Z,2018-01-25T18:32:20.197889Z,57
5250,8986,32,False,2018-01-25T18:32:23.053745Z,2018-01-25T18:32:23.053772Z,0
5290,8995,49,False,2018-01-26T07:48:42.955899Z,2018-01-26T07:48:42.955916Z,0
5286,8993,16,False,2018-01-25T22:09:22.151161Z,2018-01-25T22:11:30.775162Z,128
5269,8993,53,True,2018-01-25T21:32:07.446833Z,2018-01-25T21:32:30.568537Z,23
5251,8991,2,True,2018-01-25T18:57:07.556069Z,2018-01-25T18:57:28.777544Z,21
5252,8991,66,False,2018-01-25T18:57:36.790236Z,2018-01-25T18:57:36.790259Z,0
5278,8993,58,True,2018-01-25T21:42:58.543109Z,2018-01-25T21:43:50.520756Z,51
5253,8992,2,True,2018-01-25T20:49:00.456512Z,2018-01-25T20:49:54.984675Z,54
5261,8993,14,True,2018-01-25T21:19:06.755560Z,2018-01-25T21:20:28.399598Z,81
5310,8805,42,True,2018-01-26T16:11:45.743244Z,2018-01-26T16:15:22.556805Z,216
5274,8994,66,False,2018-01-25T21:39:29.917827Z,2018-01-25T21:39:29.917844Z,0
